,year,title,isBestSelling,subcategory
651,2019,On The Come Up,False,
652,2019,"The Field Guide to Dumb Birds of North America (Bird Books, Books for Bird Lovers, Humor Books)",False,
653,2019,Walk in Faith: 5-Minute Devotions for Teen Guys,False,
654,2019,Body Love Every Day: Choose Your Life-Changing 21-Day Path to Food Freedom (The Body Love Series),False,
655,2019,Open Source Intelligence Techniques: Resources for Searching and Analyzing Online Information,False,
656,2019,Jason Reynolds's Track Series Paperback Collection: Ghost; Patina; Sunny; Lu,False,
657,2019,"Marc's Mission: Way of the Warrior Kid (A Novel) (Way of the Warrior Kid, 2)",False,
658,2019,Developing the Leader Within You 2.0,False,
659,2019,"The CBT Deck: 101 Practices to Improve Thoughts, Be in the Moment & Take Action in Your Life",False,
660,2019,Sesame Street - ABCs with Elmo! 30 Button Sound Book - PI Kids,False,
661,2019,The Rational Bible: Genesis,False,
662,2019,Between Mom and Me: A Mother and Son Keepsake Journal,False,
663,2019,Learn Scissor Skills! (Includes Safety Scissors!),False,
664,2019,Venture Deals: Be Smarter Than Your Lawyer and Venture Capitalist,False,
665,2019,Creative Haven Home Sweet Home Coloring Book (Adult Coloring),False,
666,2019,"Trauma Treatment Toolbox: 165 Brain-Changing Tips, Tools & Handouts to Move Therapy Forward",False,
667,2019,The Tao of Pooh & The Te of Piglet,False,
668,2019,Leadershift: The 11 Essential Changes Every Leader Must Embrace,False,
669,2019,Disney - Where's Mickey - A Look and Find Book Activity Book - PI Kids,False,
670,2019,The Call of the Wild and Free: Reclaiming Wonder in Your Child's Education,False,
671,2019,Think and Grow Rich: The Complete Original Edition Plus Bonus Material: (A GPS Guide to Life) (GPS Guides to Life),False,
672,2019,"The Burning Maze (Trials of Apollo, The Book Three) (Trials of Apollo, 3)",False,
673,2019,Doing Life with Your Adult Children: Keep Your Mouth Shut and the Welcome Mat Out,False,
674,2019,"Halloween Activity Book for Kids Ages 4-8: Coloring, Dot to Dot, Mazes, Puzzles and More. (50 Activity Pages)",False,
675,2019,"Food: What the Heck Should I Cook?: More than 100 Delicious Recipes--Pegan, Vegan, Paleo, Gluten-free, Dairy-free, and More--For Lifelong Health",False,
676,2019,An Elegant Puzzle: Systems of Engineering Management,False,
677,2019,"Social Work ASWB Masters Exam Guide and Practice Test, Second Edition Set - Includes a Comprehensive LMSW Study Guide and Practice Test Book with 170 Questions, Free Mobile and Web Access Included",False,
678,2019,West: The American Cowboy,False,
679,2019,The Way I Heard It,False,
680,2019,"The New American Heart Association Cookbook, 9th Edition: Revised and Updated with More Than 100 All-New Recipes",False,
681,2019,The Keto Guido Cookbook: Delicious Recipes to Get Healthy and Look Great,False,
682,2019,Leadership: In Turbulent Times,False,
683,2019,"Tales of Japan: Traditional Stories of Monsters and Magic (Book of Japanese Mythology, Folk Tales from Japan)",False,
684,2019,Noise: A graphic novel based on a true story,False,
685,2019,"Tartine: A Classic Revisited: 68 All-New Recipes + 55 Updated Favorites (Baking Cookbooks, Pastry Books, Dessert Cookbooks, Gifts for Pastry Chefs)",False,
686,2019,Dragon Masters Series Set (Books 1-14),False,
687,2019,"Baby University Physics Board Book Set: Astrophysics for Babies, Statistical Physics for Babies, Optical Physics for Babies, Nuclear Physics for Babies (Baby University Board Book Sets)",False,
688,2019,"NLT Life Application Study Bible, Third Edition [Bible] 2019",False,
689,2019,Unicorn Academy #2: Scarlett and Blaze,False,
690,2019,How To: Absurd Scientific Advice for Common Real-World Problems,False,
691,2019,"The Plant Paradox Family Cookbook: 80 One-Pot Recipes to Nourish Your Family Using Your Instant Pot, Slow Cooker, or Sheet Pan",False,
692,2019,Teen Titans: Raven,False,
693,2019,Who Was? and What Is? America Collection Boxed Set 25 books,False,
694,2019,QAnon: An Invitation to The Great Awakening,False,
695,2019,"My Sister, the Serial Killer: A Novel",False,
696,2019,Lifespan: Why We Age―and Why We Don't Have To,False,
697,2019,Gray Malin: Italy,False,
698,2019,"Jujutsu Kaisen, Vol. 1 (1)",False,
699,2019,Dishoom: The first ever cookbook from the much-loved Indian restaurant,False,
700,2019,The Huntress: A Novel,False,
701,2019,"Keto For Carb Lovers: 100+ Amazing Low-Carb, High-Fat Recipes & 21-Day Meal Plan",False,
702,2019,Hacking School Discipline: 9 Ways to Create a Culture of Empathy and Responsibility Using Restorative Justice (Hack Learning Series),False,
703,2019,Whole Again: Healing Your Heart and Rediscovering Your True Self After Toxic Relationships and Emotional Abuse,False,
704,2019,The Man Behind The Maps,False,
705,2019,"The Magic Misfits: The Second Story (The Magic Misfits, 2)",False,
706,2019,This Is Happiness,False,
707,2019,"The Red Rising Series Collection 5 Books Set By Pierce Brown (Red Rising, Golden Son, Morning Star, Iron Gold, Dark Age)",False,
708,2019,An Introduction to Constitutional Law: 100 Supreme Court Cases Everyone Should Know,False,
709,2019,"The Attachment Theory Workbook: Powerful Tools to Promote Understanding, Increase Stability, and Build Lasting Relationships",False,
710,2019,The Book of Delights: Essays,False,
711,2019,Diana Gabaldon Outlander Series 8 Book Set (1- 8),False,
712,2019,"NIV, Ultimate Bible for Girls, Faithgirlz Edition, Hardcover",False,
713,2019,4th Grade Common Core Math: Daily Practice Workbook - Part I: Multiple Choice | 1000+ Practice Questions and Video Explanations | Argo Brothers,True,Organometallic Compounds in Chemistry
714,2019,"Princeton Review LSAT Premium Prep, 28th Edition: 3 Real LSAT PrepTests + Strategies & Review + Updated for the New Test Format (Graduate School Test Preparation)",False,
715,2019,Dragons in a Bag,False,
716,2019,The Prayer Box (A Carolina Heirlooms Novel),False,
717,2019,How to Do Nothing: Resisting the Attention Economy,False,
718,2019,The World Almanac and Book of Facts 2020,False,
719,2019,American History: A Visual Encyclopedia,True,Military Encyclopedias
720,2019,Preschool Cutting and Pasting (Highlights Learn on the Go Practice Pads),False,
721,2019,Dear Universe: 200 Mini-Meditations for Instant Manifestations,False,
722,2019,Snowmen at Halloween,False,
723,2019,Song for a Whale,False,
724,2019,DCeased,False,
725,2019,Sweep,False,
726,2019,Bear Grylls Complete Adventure Series 12 Books Collection Set,False,
727,2019,"Indestructibles: Baby, See the Colors!",False,
728,2019,Critical Care and Hospitalist Medicine Made Ridiculously Simple,False,
729,2019,A Yogic Path Oracle Deck and Guidebook (Keepsake Box Set),False,
730,2019,The Guardians: A Novel,False,
731,2019,Saturday,False,
732,2019,"The Big Book of Reading Comprehension Activities, Grade 2: 120 Activities for After-School and Summer Reading Fun",False,
733,2019,The Library Book,False,
734,2019,"I Survived the Battle of D-Day, 1944",False,
735,2019,Blippi: Things That Go!,False,
736,2019,Recovering from Emotionally Immature Parents: Practical Tools to Establish Boundaries and Reclaim Your Emotional Autonomy,False,
737,2019,Legacy (8) (Keeper of the Lost Cities),False,
738,2019,Effin' Birds: A Field Guide to Identification,False,
739,2019,Medical Assistant Exam Prep: Your All-in-One Guide to the CMA & RMA Exams (Kaplan Medical Assistant),True,Physician Assistants
740,2019,Super Attractor: Methods for Manifesting a Life beyond Your Wildest Dreams,False,
741,2019,National Geographic Little Kids First Big Book of Science (National Geographic Kids),False,
742,2019,"The Essential Keto Diet for Beginners #2019: 5-Ingredient Affordable, Quick & Easy Ketogenic Recipes | Lose Weight, Lower Cholesterol & Reverse Diabetes | 21-Day Keto Meal Plan",True,"Irish Cooking, Food & Wine"
743,2019,It's the Manager: Gallup finds the quality of managers and team leaders is the single biggest factor in your organization's long-term success.,False,
744,2019,Two Can Keep a Secret,False,
745,2019,"Olive, Again: A Novel",False,
746,2019,Sticker Dolly Dressing Unicorns (Sticker book),False,
747,2019,The Ultimate Kindergarten Prep Guide: A complete resource guide with fun and educational activities to prepare your preschooler for kindergarten (Early Learning),False,
748,2019,Everything Is Figureoutable,False,
749,2019,If I Built a House,False,
750,2019,History!: The Past as You've Never Seen it Before (Knowledge Encyclopedias),False,
751,2019,Disney Princess My First Bedtime Storybook,False,
752,2019,The Beginner's Guide to Raising Chickens: How to Raise a Happy Backyard Flock,True,Animal Husbandry
753,2019,The 19th Christmas (Women's Murder Club (19)),False,
754,2019,The Story of Rock,True,The Beatles
755,2019,The Old Farmer's Almanac Vegetable Gardener’s Handbook (Old Farmer's Almanac (Paperback)),True,Container Gardening
756,2019,Nine Perfect Strangers,False,
757,2019,The Boys Omnibus Vol. 6,False,
758,2019,The Stars Beneath Our Feet,False,
759,2019,Tarascon Pocket Pharmacopoeia 2020 Classic Shirt-Pocket Edition,False,
760,2019,The Murmur of Bees,False,
761,2019,Pathfinder Core Rulebook (P2),False,
762,2019,"NIV, Life Application Study Bible, Third Edition, Leathersoft, Brown, Red Letter",False,
763,2019,The Legend of Korra: Ruins of the Empire Part One,False,
764,2019,A Tale of Magic... (A Tale of Magic... (1)),False,
765,2019,"Jesus in Red: 365 Meditations on the Words of Jesus (Imitation Leather) – Daily Motivational Devotions for All Ages, Authored by Ray Comfort, Perfect ... Family, Birthdays, Holidays, and More.",False,
766,2019,The Necronomnomnom: Recipes and Rites from the Lore of H. P. Lovecraft,False,
767,2019,The Theft of America’s Soul: Blowing the Lid Off the Lies That Are Destroying Our Country,False,
768,2019,The Art of War,False,
769,2019,"Nantucket White Christmas: A feel-good, small town, Christmas story (Nantucket Beach Plum Cove Series)",False,
770,2019,ACT Made Simple: An Easy-To-Read Primer on Acceptance and Commitment Therapy (The New Harbinger Made Simple Series),False,
771,2019,The Nightmare Before Christmas Coloring Book: Tim Burton Coloring Book With Unofficial High Quality Images For Kids And Adults,False,
772,2019,Caticorn Coloring Book,False,
773,2019,"The Big Book of Reading Comprehension Activities, Grade 3: 100+ Activities for After-School and Summer Reading Fun",False,
774,2019,Because,False,
775,2019,Keto Friendly Recipes: Easy Keto for Busy People,False,
776,2019,Scholastic Children's Dictionary (2019),False,
777,2019,The Nantucket Inn (Beach Plum Cove),False,
778,2019,Pete the Cat's Giant Groovy Book: 9 Books in One (My First I Can Read),False,
779,2019,I Will Be Fierce,False,
780,2019,Psychology in Your Life (Third Edition),False,
781,2019,The Batman Who Laughs,False,
782,2019,"Zak George's Guide to a Well-Behaved Dog: Proven Solutions to the Most Common Training Problems for All Ages, Breeds, and Mixes",False,
783,2019,You Are the Girl for the Job: Daring to Believe the God Who Calls You,False,
784,2019,"Artemis Fowl 3-book Paperback Boxed Set (Artemis Fowl, Books 1-3)",False,
785,2019,Welcoming the Unwelcome: Wholehearted Living in a Brokenhearted World,False,
786,2019,The Essential Air Fryer Cookbook for Two: Perfectly Portioned Recipes for Healthier Fried Favorites,True,Wok Cookery
787,2019,Fashion Coloring Book For Girls: Over 300 Fun Coloring Pages For Girls and Kids With Gorgeous Beauty Fashion Style & Other Cute Designs,False,
788,2019,"A Memory Called Empire (Teixcalaan, 1)",False,
789,2019,Stay Sexy & Don't Get Murdered: The Definitive How-To Guide,False,
790,2019,"NIV, Artisan Collection Bible, Cloth over Board, Pink Floral, Designed Edges under Gilding, Red Letter, Comfort Print",False,
791,2019,Princess Pumpkin Patch,False,
792,2019,Batman: The Killing Joke Deluxe (New Edition),False,
793,2019,Astrology for Real Life: A Workbook for Beginners (A No B.S. Guide for the Astro-Curious),False,
794,2019,The Daily Decree: Bringing Your Day Into Alignment with God's Prophetic Destiny,False,
795,2019,I've Loved You Since Forever Board Book,False,
796,2019,Doctor Grundy's Undies: From the Cheeky Creators of I Need a New Butt!,False,
797,2019,Fundamentals Success: NCLEX®-Style Q&A Review (Davis's Q&a Success),False,
798,2019,Spy School Goes South,False,
799,2019,The Wives: A Novel,False,
800,2019,The Wives: A Novel,False,
801,2019,Fuck This Shit Swear Word Coloring Book: Geometric Mandala Designs - Adult Curse Words and Insults - Stress Relief and Relaxation for Women and Men - White Paper - Size 8.5x11,True,"Love, Sex & Marriage Humor"
802,2019,The Black Book,False,
803,2019,Antoni in the Kitchen,False,
804,2019,The Inflammation Spectrum: Find Your Food Triggers and Reset Your System,True,Diseases
805,2019,20/20 - Bible Study Book: Seen. Chosen. Sent,False,
806,2019,American Sign Language for Kids: 101 Easy Signs for Nonverbal Communication,False,
807,2019,"Internal Family Systems Therapy, Second Edition",False,
808,2019,QuickBooks 2020 For Dummies,False,
809,2019,"One for the Blackbird, One for the Crow: A Novel",False,
810,2019,Llama Llama Mess Mess Mess,False,
811,2019,"Lewis's Medical-Surgical Nursing: Assessment and Management of Clinical Problems, Single Volume",False,
812,2019,Healing HER: Poetry that nourishes the soul through feminine energy (Soul-Skin Series),True,African Poetry
813,2019,Beyond Behaviors: Using Brain Science and Compassion to Understand and Solve Children's Behavioral Challenges,False,
814,2019,CompTIA A+ Core 1 (220-1001) and Core 2 (220-1002) Exam Cram,False,
815,2019,Finding Love After Heartbreak: Volume I,False,
816,2019,Theology of Home: Finding the Eternal in the Everyday,False,
817,2019,Where to Begin: A Small Book About Your Power to Create Big Change in Our Crazy World,False,
818,2019,How To Eat Fried Worms (Scholastic Gold),False,
819,2019,Would You Rather Game Book: For kids 6-12 Years old: Jokes and Silly Scenarios for Children,False,
820,2019,Super Attractor: A 52-Card Deck,False,
821,2019,Lost Connections: Why You’re Depressed and How to Find Hope,False,
822,2019,My Daddy is a Hero: How Chris Watts Went from Family Man to Family Killer,False,
823,2019,Dosage Calculations for Nursing Students: Master Dosage Calculations The Safe & Easy Way Without Formulas! (Dosage Calculation Success Series),True,Oral Surgery
824,2019,"100,000+ Baby Names: The most helpful, complete, & up-to-date name book",False,
825,2019,Women in Art: 50 Fearless Creatives Who Inspired the World (Women in Science),False,
826,2019,Composition Notebook: Wide Ruled Paper Notebook Journal | Nifty Wide Blank Lined Workbook for Teens Kids Students Girls for Home School College for ... | Cute Turquoise Unicorn & Donut Pattern,True,Antique & Collectible Care & Restoration
827,2019,As We Grow: A Modern Memory Book for Married Couples,False,
828,2019,Laboratory Manual for Physical Examination & Health Assessment,False,
829,2019,"Essential Ottolenghi [Special Edition, Two-Book Boxed Set]: Plenty More and Ottolenghi Simple",False,
830,2019,Indestructibles: The Itsy Bitsy Spider,False,
831,2019,A World Full of Spooky Stories: 50 Tales to Make Your Spine Tingle,False,
832,2019,Pride and Prejudice,False,
833,2019,"Dot Markers Activity Book: Easy Guided BIG DOTS | Do a dot page a day | Giant, Large, Jumbo and Cute USA Art Paint Daubers Kids Activity Book | Gift ... Girls, Boys | SHAPES and NUMBERS",True,General Virginia Travel Guides
834,2019,Disney Dreams Collection Thomas Kinkade Studios Disney Princess Coloring Poster Book,False,
835,2019,Un Pez Dos Peces Pez Rojo Pez Azul (One Fish Two Fish Red Fish Blue Fish Spanish Edition) (Beginner Books(R)),False,
836,2019,"Raising Good Humans: A Mindful Guide to Breaking the Cycle of Reactive Parenting and Raising Kind, Confident Kids",False,
837,2019,"Frozen Coloring Book: Jumbo Coloring Book for Kids Ages 3-7, Frozen Coloring Book (Unofficial)",False,
838,2019,Thinking in Bets: Making Smarter Decisions When You Don't Have All the Facts,False,
839,2019,"Wheel of Time Premium Boxed Set II: Books 4-6 (The Shadow Rising, The Fires of Heaven, Lord of Chaos)",False,
840,2019,Give Me Liberty!: An American History (Seagull Sixth Edition) (Vol. 2),False,
841,2019,My Papi Has a Motorcycle,False,
842,2019,Indistractable: How to Control Your Attention and Choose Your Life,False,
843,2019,Tarascon Pocket Pharmacopoeia 2020 Deluxe Lab-Coat Edition,False,
844,2019,I Am Love: A Book of Compassion (I Am Books),False,
845,2019,Eva's Campfire Adventure: A Branches Book (Owl Diaries #12),False,
846,2019,Liturgy of the Ordinary: Sacred Practices in Everyday Life,True,Anglican Christianity
847,2019,The Book of Signs: 31 Undeniable Prophecies of the Apocalypse,False,
848,2019,"The Book on Flipping Houses: How to Buy, Rehab, and Resell Residential Properties (Fix-and-Flip (1))",False,
849,2019,The Boys Body Book: Fifth Edition: Everything You Need to Know for Growing Up!,False,
850,2019,"DR. SEBI: How to Naturally Detox the Liver, Reverse Diabetes and High Blood Pressure Through Dr. Sebi Alkaline Diet",True,Chromatography Chemistry
851,2019,"Learning to Trace: Children's Activity Book: Lines Shapes Letters Ages 3+: A Beginner Kids Tracing Workbook for Toddlers, Preschool, Pre-K & Kindergarten Boys & Girls",False,
852,2019,The Nickel Boys: A Novel,False,
853,2019,101 Nights of Great Sex (2020 Edition!): Secret Sealed Seductions For Fun-Loving Couples,False,
854,2019,Bill Cunningham: On the Street: Five Decades of Iconic Photography,False,
855,2019,HESI Comprehensive Review for the NCLEX-RN Examination,False,
856,2019,"Math Workbook Grade 1: 100 Pages of Addition, Subtraction and Number Bond Practice (Number Bond Workbook)",True,Geometry
857,2019,"RVR 1960 Biblia letra súper gigante, negro imitación piel (Spanish Edition)",False,
858,2019,"Practice Makes Perfect: Spanish Verb Tenses, Premium Fourth Edition",False,
859,2019,"El Club de las 5 de la mañana: Controla tus mañanas, impulsa tu vida / The 5 a.m. Club (Spanish Edition)",False,
860,2019,"Quiérete ¡ Y MUCHO!: 30 Días para aumentar tu autoestima. Cómo superar la baja autoestima, la ansiedad, el estrés, la inseguridad y la duda en ti ... que cambiarán tu vida) (Spanish Edition)",False,
861,2019,"National Geographic Student World Atlas, 5th Edition",True,Teen & Young Adult Atlases
862,2019,No Longer Human (Junji Ito),False,
863,2019,A Spark of Light: A Novel,False,
864,2019,MCAT Self-Study Toolkit 2020-2021: Complete 7-Book Subject Review + 6 Practice Tests (3 tests require activation code) + Adaptive Qbank (Kaplan Test Prep),False,
865,2019,Disney Princess 5-Minute Princess Stories (5-Minute Stories),False,
866,2019,Animal Crossing Official Sticker Book (Nintendo),False,
867,2019,I Need You to Know: The ABC's of Black Girl Magic,False,
868,2019,DeLorme Atlas & Gazetteer: Colorado (Colorado Atlas and Gazetteer),True,Atlases
869,2019,Keto Chaffle Recipes,False,
870,2019,"Go for No! Yes is the Destination, No is How You Get There",False,
871,2019,"Air Fryer Perfection: From Crispy Fries and Juicy Steaks to Perfect Vegetables, What to Cook & How to Get the Best Results",False,
872,2019,"Atlas Obscura, 2nd Edition: An Explorer's Guide to the World's Hidden Wonders",False,
873,2019,"The Power of Your Subconscious Mind: The Complete Original Edition: Also Includes the Bonus Book ""You Can Change Your Whole Life"" (GPS Guides to Life)",False,
874,2019,"SQL QuickStart Guide: The Simplified Beginner's Guide to Managing, Analyzing, and Manipulating Data With SQL",True,Data Warehousing
875,2019,The Infographic Guide to American Government: A Visual Reference for Everything You Need to Know,False,
876,2019,Confronting Christianity: 12 Hard Questions for the World's Largest Religion,False,
877,2019,"Disney Mickey & Friends - Sing, Dance, Play! Music Sound Book - PI Kids",False,
878,2019,The Serious Goose,False,
879,2019,Exonerated: The Failed Takedown of President Donald Trump by the Swamp,False,
880,2019,What the Wind Knows,False,
881,2019,Built for Speed: The World's Fastest Road Cars,True,Transportation Industry
882,2019,Remote Pilot Test Prep 2020: Study & Prepare: Pass your test and know what is essential to safely operate an unmanned aircraft from the most trusted source in aviation training (Test Prep Series),False,
883,2019,QAnon and 1000 Years of Peace: Destroying the New World Order and Taking the Kingdom of Christ by Force!,False,
884,2019,It's You I Like! Flip & Find (Daniel Tiger's Neighborhood),False,
885,2019,Ultimate Dinosaur Rumble (22) (Who Would Win?),False,
886,2019,Invisible Women: Data Bias in a World Designed for Men,False,
887,2019,"Conceal, Don't Feel: A Twisted Tale",False,
888,2019,Lethal White (A Cormoran Strike Novel),False,
889,2019,Suffering Is Never for Nothing,False,
890,2019,"Eat, Pray, #FML",False,
891,2019,"The Useful Knots Book: How to Tie the 25+ Most Practical Rope Knots (Escape, Evasion, and Survival)",True,Instructional Sailing
892,2019,Cake Decorating for Beginners: A Step-by-Step Guide to Decorating Like a Pro,False,
893,2019,God Emperor of Dune,False,
894,2019,"The Ultimate Self-Esteem Workbook for Teens: Overcome Insecurity, Defeat Your Inner Critic, and Live Confidently",False,
895,2019,"Dark Clouds, Deep Mercy: Discovering the Grace of Lament",False,
896,2019,Taken to the Grave: A completely unputdownable mystery thriller,False,
897,2019,Truman,False,
898,2019,Starting a Business All-in-One For Dummies (For Dummies (Business & Personal Finance)),False,
899,2019,Who Is Michael Jordan? (Who Was?),False,
900,2019,The 2020 Good Sam Guide Series for the RV & Outdoor Enthusiast,False,
901,2019,The Great British Baking Show: The Big Book of Amazing Cakes,False,
902,2019,Radical Compassion: Learning to Love Yourself and Your World with the Practice of RAIN,False,
903,2019,Nantucket Neighbors (Nantucket Beach Plum Cove series),False,
904,2019,Digital Minimalism: Choosing a Focused Life in a Noisy World,False,
905,2019,Pharmacology and the Nursing Process,False,
906,2019,"Guide to Colorado Backroads & 4-Wheel-Drive Trails, 4th Edition",False,
907,2019,"Plant-Based on a Budget: Delicious Vegan Recipes for Under $30 a Week, in Less Than 30 Minutes a Meal",False,
908,2019,75 Easy-to-Read Crossword Puzzles: Medium-Level Puzzles to Challenge Your Brain,False,
909,2019,Kelly Wearstler: Evocative Style,False,
910,2019,The Who Was? History of the World,False,
911,2019,Bear Came Along,True,
912,2019,The New York Times Wednesday Crossword Puzzle Omnibus: 200 Medium-Level Puzzles,False,
913,2019,How to Draw: Easy Techniques and Step-by-Step Drawings for Kids,True,
914,2019,"The Screenwriter's Bible, 7th Edition, A Complete Guide to Writing, Formatting, and Selling Your Script",False,
915,2019,ESV Illuminated Scripture Journal: Psalms,False,
916,2019,"The Big Book of Reading Comprehension Activities, Grade 1: 120 Activities for After-School and Summer Reading Fun",False,
917,2019,"Be Thankful, Pout-Pout Fish (A Pout-Pout Fish Mini Adventure)",False,
918,2019,Pete the Cat and the Itsy Bitsy Spider,False,
919,2019,"Big Book of Sudoku - Medium to Hard - 1000 Puzzles: Huge Bargain Collection of 1000 Puzzles and Solutions, Medium to Hard Level, Tons of Challenge for your Brain!",False,
920,2019,iPhone: The Missing Manual: The Book That Should Have Been in the Box,True,Mobile App Development & Programming
921,2019,White Light Oracle: Enter the Luminous Heart of the Sacred,False,
922,2019,Unicorn Academy #3: Ava and Star,False,
923,2019,"One Truth, One Law: I Am, I Create",True,Out-of-Body Experiences
924,2019,Accounting Ledger Book: Simple Accounting Ledger for Bookkeeping,True,Financial Auditing
925,2019,"Tristan Strong Punches a Hole in the Sky (Tristan Strong, 1)",False,
926,2019,Thriving as an Empath: 365 Days of Self-Care for Sensitive People,False,
927,2019,IT'S ALL IN YOUR HEAD,False,
928,2019,The Family Upstairs: A Novel,False,
929,2019,A Clockwork Orange,False,
930,2019,Mother & Son: Our Back-and-Forth Journal,False,
931,2019,The Meaning of Marriage: A Couple's Devotional: A Year of Daily Devotions,False,
932,2019,The Filipino Instant Pot Cookbook: Classic and Modern Filipino Recipes for Your Electric Pressure Cooker,False,
933,2019,Biblia de Estudio Teológico Reina Valera 1960 Piel Fabricada Negro con Index (Spanish Edition),False,
934,2019,Total Control,False,
935,2019,Meet Sonic!: A Sonic the Hedgehog Storybook,False,
936,2019,Goggles: The Bear Who Dreamed of Flying,False,
937,2019,A Life Without Water,False,
938,2019,The Prophet (A Penguin Classics Hardcover),False,
939,2019,1200 Update Ways of the World with Sources for the AP® Modern Course,False,
940,2019,Frozen 2 Little Golden Book (Disney Frozen),False,
941,2019,"Street Survival Skills: Tips, Tricks and Tactics for Modern Survival",True,Venezuelan History
942,2019,Race After Technology: Abolitionist Tools for the New Jim Code,False,
943,2019,"I'm Allergic to Stupidity, I Break Out in Sarcasm: A Snarky Coloring Book for Adults: 51 Funny & Sarcastic Colouring Pages for Stress Relief & Relaxation",False,
944,2019,"Humble Math - 100 Days of Timed Tests: Division: Grades 3-5, Math Drills, Digits 0-12, Reproducible Practice Problems",False,
945,2019,Dragons Love Tacos 2 Book and Toy Set,False,
946,2019,ASVAB Flashcards (Barron's Test Prep),False,
947,2019,Taco Tuesday (Finger Puppet Board Book) (Finger Puppet Book),False,
948,2019,"1,000 Places to See Before You Die (Deluxe Edition): The World as You've Never Seen It Before",False,
949,2019,French Macarons for Beginners: Foolproof Recipes with 60 Flavors to Mix and Match,False,
950,2019,The Modern Break-Up,False,
951,2019,Large Print Coloring Book: Easy Patterns for Adults,False,
952,2019,Biblia de Estudio Teológico Reina Valera 1960 Piel Fabricada Negro con Index (Spanish Edition),False,
953,2019,"Symptom to Diagnosis An Evidence Based Guide, Fourth Edition",False,
954,2019,LEGO Amazing Vehicles,False,
955,2019,"Kingdom of Ash (Throne of Glass, 7)",False,
956,2019,Adobe Illustrator Classroom in a Book (2020 release),True,Adobe Illustrator Guides
957,2019,Unicorn Day,False,
958,2019,The Rihanna Book,False,
959,2019,Negative Self-Talk and How to Change It,False,
960,2019,The Rihanna Book,False,
961,2019,Negative Self-Talk and How to Change It,False,
962,2019,The Invisible Leash: A Story Celebrating Love After the Loss of a Pet (The Invisible String),False,
963,2019,Fair Play: A Game-Changing Solution for When You Have Too Much to Do (and More Life to Live),False,
964,2019,"Schoolgirl Style Academic Teacher Planner - Undated Weekly/Monthly Plan Book, Hello Sunshine Lesson Planner and Organizer for Classroom or Homeschool (8.4"" x 10.9)",False,
965,2019,Minecraft: The Island: An Official Minecraft Novel,False,
966,2019,The Umbrella Academy Library Edition Volume 1: Apocalypse Suite (Umbrella Academy: Apocalypse Suite),False,
967,2019,"Japanese Coloring Book: Over 300 Coloring Pages for Adults & Teens with Japan Lovers Themes Such As Dragons, Castle, Koi Carp Fish Tattoo Designs and More!",True,Still Life Painting
968,2019,Big Ideas for Curious Minds: An Introduction to Philosophy,False,
969,2019,Coloring Book for Adults: MantraCraft Halloween: Halloween Coloring Book for Adults Relaxation,False,
970,2019,Juniper Kai: Super Spy,False,
971,2019,Lesson Planner: Teacher Agenda For Class Organization and Planning | Weekly and Monthly Academic Year (July - August) | Blue Floral (2020-2021),False,
972,2019,Little Skill Seekers: Early Math,False,
973,2019,The Serial Killer Coloring Book: An Adult Coloring Book Full of Famous Serial Killers,False,
974,2019,The New American Revolution: The Making of a Populist Movement,False,
975,2019,Reflections Of A Man II: The Journey Begins With You,False,
976,2019,The Second Mountain: The Quest for a Moral Life,False,
977,2019,"NFPA 70, National Electrical Code (NEC), 2020 Edition",False,
978,2019,Guide to the Stars,False,
979,2019,Bowls: Vibrant Recipes with Endless Possibilities,False,
980,2019,Thank You for My Service,False,
981,2019,Trillion Dollar Coach: The Leadership Playbook of Silicon Valley's Bill Campbell,False,
982,2019,Tasty Dessert: All the Sweet You Can Eat (An Official Tasty Cookbook),False,
983,2019,Never Let a Princess Paint with Her Unicorn!,False,
984,2019,Captain Underpants and the Terrifying Return of Tippy Tinkletrousers: Color Edition (Captain Underpants #9),False,
985,2019,Sisters First,False,
986,2019,Debt Free Degree,False,
987,2019,"The Complete Air Fryer Cookbook for Beginners 2020: 625 Affordable, Quick & Easy Air Fryer Recipes for Smart People on a Budget | Fry, Bake, Grill & Roast Most Wanted Family Meals",True,Dental Periodontics
988,2019,Primary Care: Art and Science of Advanced Practice Nursing - An Interprofessional Approach,False,
989,2019,Wayside School Is Falling Down,False,
990,2019,Good Economics for Hard Times,False,
991,2019,Pug’s Snow Day: A Branches Book (Diary of a Pug #2),False,
992,2019,Guide to Creating Comic in 3-D (Dog Man),False,
993,2019,The Bondage Breaker®: Overcoming *Negative Thoughts *Irrational Feelings *Habitual Sins,False,
994,2019,The Emotion Thesaurus: A Writer's Guide to Character Expression (Second Edition) (Writers Helping Writers Series),False,
995,2019,The Halloween Tree,False,
996,2019,First 101 Words: A Highlights Hide-and-Seek Book with Flaps,False,
997,2019,Lies My Doctor Told Me Second Edition: Medical Myths That Can Harm Your Health,False,
998,2019,The Last Kids on Earth Survival Guide,False,
999,2019,Bedtime for Baby Shark: Doo Doo Doo Doo Doo Doo (A Baby Shark Book),False,
1000,2019,Dancing Hands: How Teresa Carreño Played the Piano for President Lincoln,False,
1001,2019,"I Hear His Whisper: Encounter God's Heart for You, 365 Daily Devotions (The Passion Translation) (Imitation Leather) – Daily Messages of God's Love, ... Family, Birthdays, Holidays, and More.",False,
